date|location|total_cases|new_cases|total_deaths|new_deaths|count
2020-01-28|United States|5|0|0|0|795
2020-01-29|United States|5|0|0|0|875
2020-01-30|United States|5|0|0|0|987
2020-01-31|United States|6|1|0|0|1062
2020-02-01|United States|7|1|0|0|853
2020-02-02|United States|8|1|0|0|834
2020-02-03|United States|11|3|0|0|990
2020-02-04|United States|11|0|0|0|1096
2020-02-05|United States|11|0|0|0|1078
2020-02-06|United States|12|1|0|0|1070
2020-02-07|United States|12|0|0|0|975
2020-02-08|United States|12|0|0|0|871
2020-02-09|United States|12|0|0|0|648
2020-02-10|United States|12|0|0|0|1027
2020-02-11|United States|13|1|0|0|1085
2020-02-12|United States|13|0|0|0|1154
2020-02-13|United States|14|1|0|0|1055
2020-02-14|United States|15|1|0|0|982
2020-02-15|United States|15|0|0|0|684
2020-02-16|United States|15|0|0|0|549
2020-02-17|United States|15|0|0|0|946
2020-02-18|United States|15|0|0|0|1067
2020-02-19|United States|15|0|0|0|1097
2020-02-20|United States|15|0|0|0|971
2020-02-21|United States|16|1|0|0|1008
2020-02-22|United States|35|19|0|0|588
2020-02-23|United States|35|0|0|0|529
2020-02-24|United States|35|0|0|0|1088
2020-02-25|United States|53|18|0|0|1324
2020-02-26|United States|53|0|0|0|1630
2020-02-27|United States|59|6|0|0|2199
2020-02-28|United States|60|1|0|0|1491
2020-02-29|United States|66|6|0|0|1134
2020-03-01|United States|69|3|1|1|1207
2020-03-02|United States|89|20|2|1|1875
2020-03-03|United States|103|14|6|4|2032
2020-03-04|United States|125|22|9|3|2109
2020-03-05|United States|159|34|11|2|2339
2020-03-06|United States|233|74|12|1|2428
2020-03-07|United States|338|105|14|2|1792
2020-03-08|United States|433|95|17|3|1697
2020-03-09|United States|554|121|21|4|2511
2020-03-10|United States|754|200|26|5|3111
2020-03-11|United States|1025|271|28|2|3386
2020-03-12|United States|1312|287|30|2|4668
2020-03-13|United States|1663|351|40|10|4281
2020-03-14|United States|2174|511|47|7|2839
2020-03-15|United States|2951|777|57|10|2733
2020-03-16|United States|3774|823|69|12|5161
2020-03-17|United States|4661|887|85|16|5805
2020-03-18|United States|6427|1766|108|23|5870
2020-03-19|United States|9415|2988|150|42|5445
2020-03-20|United States|14250|4835|150|0|5195
2020-03-21|United States|19624|5374|260|110|3589
2020-03-22|United States|26747|7123|340|80|3296
2020-03-23|United States|35206|8459|471|131|5309
2020-03-24|United States|46442|11236|590|119|5360
2020-03-25|United States|55231|8789|801|211|5800
2020-03-26|United States|69194|13963|1050|249|6408
2020-03-27|United States|85991|16797|1296|246|6180
2020-03-28|United States|104686|18695|1707|411|4158
2020-03-29|United States|124665|19979|2191|484|4338
2020-03-30|United States|143025|18360|2509|318|5976
2020-03-31|United States|164620|21595|3170|661|5951
2020-04-01|United States|189618|24998|4079|909|7396
2020-04-02|United States|216721|27103|5138|1059|6847
2020-04-03|United States|245540|28819|6053|915|6430
2020-04-04|United States|277965|32425|7157|1104|4415
2020-04-05|United States|312237|34272|8501|1344|4009
2020-04-06|United States|337635|25398|9647|1146|5464
2020-04-07|United States|368196|30561|10989|1342|6171
2020-04-08|United States|398809|30613|12895|1906|6513
2020-04-09|United States|432132|33323|14817|1922|6102
2020-04-10|United States|466033|33901|16690|1873|5448
2020-04-11|United States|501560|35527|18777|2087|4262
2020-04-12|United States|529951|28391|20608|1831|3650
2020-04-13|United States|557571|27620|22108|1500|5400
2020-04-14|United States|582594|25023|23649|1541|6831
2020-04-15|United States|609516|26922|26057|2408|7251
2020-04-16|United States|639664|30148|30985|4928|6732
2020-04-17|United States|671331|31667|33284|2299|6094
2020-04-18|United States|702164|30833|37054|3770|4305
2020-04-19|United States|735086|32922|38910|1856|3881
2020-04-20|United States|759687|24601|40682|1772|5408
2020-04-21|United States|787752|28065|42539|1857|6844
2020-04-22|United States|825041|37289|45063|2524|6525
2020-04-23|United States|842629|17588|46784|1721|6307
2020-04-24|United States|869172|26543|49963|3179|6368
2020-04-25|United States|890524|21352|51017|1054|3635
2020-04-26|United States|939053|48529|53189|2172|3758
2020-04-27|United States|965910|26857|54876|1687|5633
2020-04-28|United States|988451|22541|56245|1369|5896
2020-04-29|United States|1012583|24132|58355|2110|6475
2020-04-30|United States|1039909|27326|60966|2611|5188
